,linkID,link,title,section,author,frontPageDate,postedDate
1149,1149,https://www.nairaland.com/5865229/pope-john-paul-ii-100th,Pope John Paul II 100th Posthumous Birthday Is Today,Religion,lalasticlala,2020-05-18 09:21:00,2020-05-18 08:56:00
1150,1150,https://www.nairaland.com/5864876/pastors-deny-ministry-members-evade,Pastors Deny Their Ministry And Members To Evade Arrest In FCT,Religion,Chimezirim121,2020-05-18 08:40:00,2020-05-18 04:28:00
1151,1151,https://www.nairaland.com/5864507/banky-w-sacks-chef-stealing,He Traded His Career For A Can Of Milo – Banky W Reveals Why He Sacked His Chef,Celebrities,Laseye008,2020-05-18 08:34:00,2020-05-17 21:38:00
1152,1152,https://www.nairaland.com/5864840/igbos-suzan-ade-coker-rant,"Rant HQ Facebook Group Owner, Suzan Ade Coker &amp Some Igbos Clash Online",Celebrities,NwekeUG,2020-05-18 08:15:00,2020-05-18 03:37:00
1153,1153,https://www.nairaland.com/5864827/prophet-jeremiah-omoto-fufeyin-gives-muslim,Ramadan: Muslim Faithfuls In FCT Receive Food-Packs From Prophet Jeremiah Fufeyin,Religion,AlexReports,2020-05-18 08:02:00,2020-05-18 03:20:00
1154,1154,https://www.nairaland.com/5861554/why-buhari-doesnt-wear-face-mask,'This Is Why President Buhari Doesn't Wear Face Mask' - Lauretta Onochie Reveals,Politics,Kosiso12,2020-05-18 07:43:00,2020-05-16 11:58:00
1155,1155,https://www.nairaland.com/5865023/covid-19-madagascar-demands-n78200000-nigeria,"COVID-19: Madagascar Demands N78,200,000 From Nigeria For Herbal Drugs",Health,boman2014,2020-05-18 07:32:00,2020-05-18 07:03:00
1156,1156,https://www.nairaland.com/5864934/makinde-visits-family-late-kehinde,"Governor Seyi Makinde Visits The Family Of Late Commissioner, Kehinde Ayoola (Photos)",Politics,NwekeUG,2020-05-18 07:21:00,2020-05-18 06:05:00
1157,1157,https://www.nairaland.com/5864664/kano-records-64-new-covid-19,"Kano Records 64 New COVID-19 Cases, Discharges 18, Confirms 1 Death",Health,Nemere2020,2020-05-18 06:16:00,2020-05-17 23:29:00
1158,1158,https://www.nairaland.com/5863883/secret-service-investigates-nigerian-fraudster,Secret Service Investigates Nigerian Fraudster Ring For Fake Unemployment Claims,Crime,RuudVanNisteroy,2020-05-18 05:42:00,2020-05-17 15:22:00
1159,1159,https://www.nairaland.com/5864138/what-happened-girlfriend-mother,"""What Happened Between My Girlfriend And My Mother""",Romance,funkmrflexx,2020-05-17 22:12:00,2020-05-17 17:38:00
1160,1160,https://www.nairaland.com/5864506/lagos-considers-full-re-opening-economy,"Lagos Considers Full Re-Opening Of Economy, Embarks On Assessment Of Readiness",Politics,Ravon,2020-05-17 22:04:00,2020-05-17 21:37:00
1161,1161,https://www.nairaland.com/5864471/buhari-address-nation-monday,President Buhari To Address The Nation On Monday,Politics,tunene66,2020-05-17 22:02:00,2020-05-17 21:18:00
1162,1162,https://www.nairaland.com/5862095/please-look-into-family-issue,"""How My Younger Brother Beat Up My Elder Sister &amp Her 3 Children""",Family,Ope88,2020-05-17 21:57:00,2020-05-16 16:50:00
1163,1163,https://www.nairaland.com/5863789/pictures-owerri-bicycle-street-ride,Pictures From Owerri Bicycle Street Ride,Travel,Maadoo,2020-05-17 21:07:00,2020-05-17 14:27:00
1164,1164,https://www.nairaland.com/5864361/which-income-level-belong,Which Income Level Do You Belong?,Career,Osnami,2020-05-17 21:03:00,2020-05-17 20:07:00
1165,1165,https://www.nairaland.com/5863973/best-epl-attacking-trio-all,Who Is Your Best EPL Attacking Trio Of All Time?,Sports,TheGiftedOne,2020-05-17 20:33:00,2020-05-17 16:06:00
1166,1166,https://www.nairaland.com/5864282/rrs-assists-accident-victims-hospital,RRS Assists Lagos Accident Victims To Hospital (Photos),Health,Nemere2020,2020-05-17 20:30:00,2020-05-17 19:09:00
1167,1167,https://www.nairaland.com/5864271/bauchi-doctor-infected-ten-family,Bauchi Doctor Infected Ten Family Members With COVID-19,Health,ijustdey,2020-05-17 20:22:00,2020-05-17 18:58:00
1168,1168,https://www.nairaland.com/5864250/lagos-discharges-fifteen-coronavirus-patients,Lagos Discharges Fifteen Coronavirus Patients Today,Health,fergie001,2020-05-17 20:07:00,2020-05-17 18:46:00
1169,1169,https://www.nairaland.com/5864289/plateau-records-first-covid-19-death,"Plateau Records First COVID-19 Death, As Governor Lalong Addresses The State",Health,Kwanza,2020-05-17 20:05:00,2020-05-17 19:14:00
1170,1170,https://www.nairaland.com/5863549/ned-nwoko-spoon-feeds-regina-daniels,Ned Nwoko Spoon-Feeds Regina Daniels In Romantic Video,Celebrities,Made4naijalove,2020-05-17 19:43:00,2020-05-17 12:17:00
1171,1171,https://www.nairaland.com/5863896/how-luth-officials-conspired-brothers,"""How LUTH Officials Conspired With My Brother’s Lover To Hide, Loot Him"" - Sister",Family,Islie,2020-05-17 19:29:00,2020-05-17 15:29:00
1172,1172,https://www.nairaland.com/5863879/abdu-maisharu-mai-tangale-tests,"Gombe First Class Monarch, 'Mai Of Tangale' Tests Positive For COVID-19",Health,References,2020-05-17 19:25:00,2020-05-17 15:21:00
1173,1173,https://www.nairaland.com/5864140/drinking-enough-water-6-signs,6 Signs That Show You Need To Drink More Water,Health,gideonjeta,2020-05-17 19:19:00,2020-05-17 17:41:00
1174,1174,https://www.nairaland.com/5863832/woman-murders-husband-over-delta,Woman Murders Her Husband Over Will In Delta State,Crime,Islie,2020-05-17 19:18:00,2020-05-17 14:52:00
1175,1175,https://www.nairaland.com/5864205/obi-maduka-other-anambra-pdp,"Obi, Maduka, Other Anambra PDP Stakeholders Donate 125M For PostLockdown Intervention",Health,AlexReports,2020-05-17 18:56:00,2020-05-17 18:18:00
1176,1176,https://www.nairaland.com/5864080/akwa-ibom-rejects-cars-exxonmobil,Akwa Ibom Rejects 10 Vehicles Donated By Exxonmobil,Health,dre11,2020-05-17 18:46:00,2020-05-17 17:02:00
1177,1177,https://www.nairaland.com/5863486/buba-galadima-why-abacha-stashed,Why Abacha Stashed Billions Of Dollars In Foreign Accounts - Buba Galadima,Politics,Racoon,2020-05-17 18:41:00,2020-05-17 11:42:00
1178,1178,https://www.nairaland.com/5864086/governor-akeredolu-tells-teni-doing,"Governor Akeredolu Tells Teni ""You Are Doing Well""",Celebrities,Sanromeo,2020-05-17 18:16:00,2020-05-17 17:06:00
1179,1179,https://www.nairaland.com/5864129/pantami-blocks-twitter-users-questioned,"Minister Blocks Twitter Users Who Questioned His Silence On Zamfara, Katsina Killings",Politics,Omooba77,2020-05-17 18:13:00,2020-05-17 17:33:00
1180,1180,https://www.nairaland.com/5864127/simeon-nwakaudu-dead-governor-wikes,"Governor Wike's Special Assistant On Electronic Media, Nwakaudu Is Dead",Politics,Emmyloaded,2020-05-17 17:50:00,2020-05-17 17:29:00
1181,1181,https://www.nairaland.com/5863601/governor-fayemi-thanks-ekiti-covid-19,Governor Fayemi Thanks Ekiti COVID-19 Donors (Full List),Health,Nemere2020,2020-05-17 17:44:00,2020-05-17 12:47:00
1182,1182,https://www.nairaland.com/5863361/governors-excesses-implementation-covid-19-lockdown,Governors’ Excesses In Implementation Of COVID-19 Lockdown Measures (Photos),Politics,dre11,2020-05-17 16:53:00,2020-05-17 10:46:00
1183,1183,https://www.nairaland.com/5863722/covid-19-taskforce-disrupts-wedding-cross,Guests Run As COVID-19 Taskforce Disrupts Wedding In Cross River (Video),Events,Ejima1,2020-05-17 16:32:00,2020-05-17 13:57:00
1184,1184,https://www.nairaland.com/5863819/madagascar-records-first-coronavirus-death,Madagascar Records First Coronavirus Death,Health,damilola4162,2020-05-17 16:24:00,2020-05-17 14:44:00
1185,1185,https://www.nairaland.com/5863939/flair-aviation-nigeria-impounds-uk,Nigeria Impounds UK Aircraft Caught Conducting Commercial Flights,Travel,Neictraema,2020-05-17 16:13:00,2020-05-17 15:50:00
1186,1186,https://www.nairaland.com/5863826/how-prepare-homemade-ewa-agonyin,How To Prepare Homemade Ewa Agonyin (Pictures),Food,pocohantas,2020-05-17 16:05:00,2020-05-17 14:48:00
1187,1187,https://www.nairaland.com/5863894/sierra-leone-deny-appointment-laoluwa,Sierra Leone Denies Appointment Of Laoluwa Adejayan As Head Of COVID-19 Taskforce,Politics,Levant,2020-05-17 15:47:00,2020-05-17 15:28:00
1188,1188,https://www.nairaland.com/5863306/mercy-johnson-shares-lovely-family,Mercy Johnson Shares Lovely Family Pictures With Newborn Child,Celebrities,MCIU,2020-05-17 15:43:00,2020-05-17 10:17:00
1189,1189,https://www.nairaland.com/5862915/jonathan-disowns-online-comments-biafra,Goodluck Jonathan Disowns Online Comments On Biafra And Niger Delta,Politics,Ctorch,2020-05-17 15:38:00,2020-05-17 05:51:00
1190,1190,https://www.nairaland.com/5862812/sammie-okposo-how-god-saved,How God Saved Me From Accident On 3rd Mainland Bridge - Sammie Okposo,Celebrities,johnnyn1,2020-05-17 15:26:00,2020-05-17 01:50:00
1191,1191,https://www.nairaland.com/5863654/kebbi-discharges-5-covid-19-patients,Kebbi Discharges 5 COVID-19 Patients,Health,fergie006,2020-05-17 15:10:00,2020-05-17 13:20:00
1192,1192,https://www.nairaland.com/5861914/uche-ogah-distributes-palliatives-abia,Uche Ogah Distributes Palliatives To Abia Communities (Photos),Politics,HisRoyalHardnes,2020-05-17 14:57:00,2020-05-16 14:58:00
1193,1193,https://www.nairaland.com/5863397/experts-fear-madagascars-organics-could,Experts Fear Madagascar’s Organics Could Accelerate Malaria Resistance,Health,ijustdey,2020-05-17 14:51:00,2020-05-17 11:03:00
1194,1194,https://www.nairaland.com/5863780/covid-19-fg-considering-isolated-lockdowns,"COVID-19: FG Considering ‘Isolated Lockdowns’ As Total Cases Hit 5,621",Health,valentineuwakwe,2020-05-17 14:40:00,2020-05-17 14:22:00
1195,1195,https://www.nairaland.com/5863711/president-buhari-renews-ben-akabuezes,"President Buhari Renews Ben Akabueze's Tenure As DG, Budget Office",Politics,naptu2,2020-05-17 14:25:00,2020-05-17 13:51:00
1196,1196,https://www.nairaland.com/5863758/36-state-governors-message-gambari,"36 State Governors' Message To Gambari, Buhari’s New Chief Of Staff",Politics,9jasongs,2020-05-17 14:24:00,2020-05-17 14:11:00
1197,1197,https://www.nairaland.com/5863591/covid-19-3-returnees-evacuated-dubai,COVID-19: 3 Returnees Evacuated From Dubai To Nigeria Have Tested Positive,Health,damilola4162,2020-05-17 13:20:00,2020-05-17 12:44:00
1198,1198,https://www.nairaland.com/5863210/lagos-converts-more-hotels-public,"Lagos Converts More Hotels, Public Places To Isolation Centres",Health,Islie,2020-05-17 12:26:00,2020-05-17 09:28:00
1199,1199,https://www.nairaland.com/5863189/bauchi-discharges-28-more-covid-19,Bauchi Discharges 28 More COVID-19 Patients,Health,etokhana,2020-05-17 12:23:00,2020-05-17 09:13:00
1200,1200,https://www.nairaland.com/5863477/osun-state-government-pardons-vehicle,Osun State Government Pardons Vehicle Owners Who Violated Lockdown,Autos,etokhana,2020-05-17 12:21:00,2020-05-17 11:38:00
1201,1201,https://www.nairaland.com/5863353/serap-buhari-copy-namibia-example,"SERAP To Buhari: Copy ‘Namibia Example’, Ban Car Perks For Presidency, Ministers",Politics,Tobbydhayor90,2020-05-17 12:01:00,2020-05-17 10:40:00
1202,1202,https://www.nairaland.com/5862729/176-new-covid-19-cases-152,"176 New COVID-19 Cases, 152 Discharged, 5 Deaths And 1028 Tested On May 16",Health,References,2020-05-17 11:57:00,2020-05-16 23:57:00
1203,1203,https://www.nairaland.com/5861504/aggressive-violent-cool-calm-which,"Aggressive, Violent, Cool, Calm: Which Is The Best Way To Pray As A Christian?",Religion,KingBaba1,2020-05-17 09:59:00,2020-05-16 11:34:00
1204,1204,https://www.nairaland.com/5863140/fct-discharges-23-more-covid-19,FCT Discharges 23 More COVID-19 Patients,Health,Kwanza,2020-05-17 09:07:00,2020-05-17 08:49:00
1205,1205,https://www.nairaland.com/5863068/train-movie-mike-bamiloyes-true,"Lessons To Learn From Mike Bamiloye, As His Biomovie 'The Train' Trends No 1 Online",Religion,FactBoyz,2020-05-17 08:57:00,2020-05-17 08:05:00
1206,1206,https://www.nairaland.com/5863058/not-joke-prophecies,Do Not Joke With Prophecies!,Religion,Omooba77,2020-05-17 08:53:00,2020-05-17 07:58:00
1207,1207,https://www.nairaland.com/5863005/pay-tithe-church-widows-according,"""Can I Pay My Tithe To My Church And Widows According To Deuteronomy 26:12?",Religion,Mavrick2012,2020-05-17 08:48:00,2020-05-17 07:22:00
1208,1208,https://www.nairaland.com/5862514/gambari-slap-next-time-femi,"See What Femi Adesina Wrote About COS, Gambari 12 Years Ago (Pics)",Politics,Crownbefitsme,2020-05-17 08:41:00,2020-05-16 21:10:00
1209,1209,https://www.nairaland.com/5862625/man-shot-dead-front-girlfriend,Man Shot Dead In Front Of His Girlfriend In Rivers (Graphic Photos),Crime,Numero9,2020-05-17 08:29:00,2020-05-16 22:24:00
1210,1210,https://www.nairaland.com/5863069/pdp-fixes-june-23-24,"PDP Fixes June 23, 24 For Edo Governorship Primaries",Politics,KopiteP,2020-05-17 08:08:00,2020-05-17 08:06:00
1211,1211,https://www.nairaland.com/5863062/armed-robbers-invade-home-abuja,"Armed Robbers Invade A House In Abuja. Captured On CCTV (Video, Photos)",Crime,lalasticlala,2020-05-17 08:06:00,2020-05-17 08:00:00
1212,1212,https://www.nairaland.com/5862893/unicef-warns-lockdown-could-kill,UNICEF Warns Lockdown Could Kill More Than COVID-19,Health,h2selectronics,2020-05-17 06:48:00,2020-05-17 05:08:00
1213,1213,https://www.nairaland.com/5862578/niger-records-first-covid-19-death,"Niger Records First COVID-19 Death, Confirms 8 New Cases",Health,oshozondii,2020-05-17 05:56:00,2020-05-16 21:54:00
1214,1214,https://www.nairaland.com/5862632/oyo-confirms-31-new-covid-19,Oyo Confirms 31 New COVID-19 Cases,Health,Nemere2020,2020-05-17 05:55:00,2020-05-16 22:31:00
1215,1215,https://www.nairaland.com/5862783/kano-discharges-3-covid-19-patients,"Kano Discharges 3 COVID-19 Patients, Confirms 2 Deaths",Health,oshozondii,2020-05-17 05:54:00,2020-05-17 01:01:00
1216,1216,https://www.nairaland.com/5862570/kwara-discharges-3-covid-19-patients,"Kwara Discharges 3 COVID-19 Patients, Records 2 New Cases",Health,Kwanza,2020-05-17 05:31:00,2020-05-16 21:50:00
1217,1217,https://www.nairaland.com/5862885/two-covid-19-patients-enugu-test,"Two COVID-19 Patients In Enugu Test Negative, To Be Discharged Soon",Health,HeWrites,2020-05-17 05:24:00,2020-05-17 04:55:00
1218,1218,https://www.nairaland.com/5862864/unemployment-drove-me-into-politics,Unemployment Drove Me Into Politics — Rotimi Amaechi,Politics,RuudVanNisteroy,2020-05-17 05:19:00,2020-05-17 04:00:00
1219,1219,https://www.nairaland.com/5862722/lagos-governor-pays-quarantine-nigerian,Babajide Sanwo-Olu Pays For Quarantine Of Nigerian Returnees From West Africa,Politics,EcoBrick,2020-05-17 00:01:00,2020-05-16 23:51:00
1220,1220,https://www.nairaland.com/5861612/20-mom-wants-throw-me,"""I Am 20 And My Mom Wants To Throw Me Out""",Family,samicine,2020-05-16 22:01:00,2020-05-16 12:23:00
1221,1221,https://www.nairaland.com/5862536/journalist-vivian-ottih-suspended-indefinitely,Imo Journalist Suspended Indefinitely For Requesting Salary On Facebook,Career,Islie,2020-05-16 21:57:00,2020-05-16 21:25:00
1222,1222,https://www.nairaland.com/5862342/tiwa-savage-might-go-naked,"""I Might Go Naked In My Next Video"" - Tiwa Savage",Celebrities,Aonkuuse,2020-05-16 21:18:00,2020-05-16 19:18:00
1223,1223,https://www.nairaland.com/5862276/covid-19-unilag-produces-ambuvalent-ventilator,COVID-19: University Of Lagos Produces Ambuvalent Ventilator,Health,ijustdey,2020-05-16 20:55:00,2020-05-16 18:35:00
1224,1224,https://www.nairaland.com/5862297/chinese-doctors-whereabouts-pdp-gives,PDP Gives FG 48 Hours To Declare Chinese Doctors’ Whereabouts,Politics,daewoorazer,2020-05-16 20:40:00,2020-05-16 18:43:00
1225,1225,https://www.nairaland.com/5862181/rattawu-receives-palliatives-enugu-government,Photos Of What Radio Television Workers Received As Palliatives From Enugu Government,Politics,OEPHIUS,2020-05-16 20:17:00,2020-05-16 17:40:00
1226,1226,https://www.nairaland.com/5862203/33-year-old-coronavirus-patient-gives-birth,33-Year-Old Coronavirus Patient Gives Birth At Gbagada COVID-19 Care Centre,Health,Nemere2020,2020-05-16 19:46:00,2020-05-16 17:51:00
1227,1227,https://www.nairaland.com/5862281/2-covid-19-patients-discharged-imo,2 COVID-19 Patients Discharged In Imo Today,Health,masterpiscles15,2020-05-16 19:43:00,2020-05-16 18:38:00
1228,1228,https://www.nairaland.com/5862211/lagos-discharges-67-coronavirus-patients,"Lagos Discharges 67 Coronavirus Patients, Including 2 Indians &amp A Chinese, Today",Health,fergie001,2020-05-16 19:39:00,2020-05-16 17:56:00
1229,1229,https://www.nairaland.com/5862185/man-posted-wifes-battered-face,"Man Who Posted His Wife’s Battered Face On Facebook Arraigned, Granted N500,000 Bail",Crime,Shormiey,2020-05-16 18:47:00,2020-05-16 17:43:00
1230,1230,https://www.nairaland.com/5856038/nigeria-airways-nigerian-picture-bring,"""The Nigerian Picture That Will Bring Tears To Your Eyes"" (Photo)",Travel,sarrki,2020-05-16 17:57:00,2020-05-13 22:01:00
1231,1231,https://www.nairaland.com/5862127/funke-akindeles-childhood-throwback-picture,Funke Akindele's Childhood Throwback Picture,Celebrities,MCIU5,2020-05-16 17:53:00,2020-05-16 17:08:00
1232,1232,https://www.nairaland.com/5861935/worried-movement-almajiris-into-region,We Are Worried About The Movement Of Almajiris Into Our Region - South-East Governors,Politics,Kosiso12,2020-05-16 17:21:00,2020-05-16 15:16:00
1233,1233,https://www.nairaland.com/5860682/whats-difference-good-evening-5pm,Any Difference Between 'Good Evening' (5pm) And 'Good Evening' (8pm)?,Education,Bjteensdes24,2020-05-16 17:17:00,2020-05-15 23:54:00
1234,1234,https://www.nairaland.com/5738722/machina-yobe-community-where-snakes,Machina: Yobe Community Where Snakes Are Friends With Human Beings,Culture,jmonaco,2020-05-16 16:44:00,2020-03-16 15:34:00
1235,1235,https://www.nairaland.com/5751481/share-job-hunting-experience-zero,What Happened When A 6.2ft Tall Nairalander Tried To Carry 50kg Bag Of Cement,Jobs/Vacancies,southniyikaye,2020-05-16 16:29:00,2020-03-23 16:16:00
1236,1236,https://www.nairaland.com/5847626/whats-first-thing-after-covid-19,What's The First Thing You Will Do After The COVID-19 Pandemic?,Health,rottencorpse,2020-05-16 16:19:00,2020-05-10 07:57:00
1237,1237,https://www.nairaland.com/5857971/chinese-man-finds-out-twin,Chinese Man Finds Out His Twin Babies Have Two Different Fathers After DNA Test,Family,Explorers,2020-05-16 15:54:00,2020-05-14 18:46:00
1238,1238,https://www.nairaland.com/5851690/what-secret-husband-hiding,"""What Secret Is My Husband Hiding?"" - North American Married To A Nigerian",Family,Tasha7,2020-05-16 15:46:00,2020-05-12 05:23:00
1239,1239,https://www.nairaland.com/5861882/katsina-residents-block-highways-protest,"Photos As Katsina Residents Block Highways, Protest Against Bandits, Kidnappings",Politics,fergie006,2020-05-16 15:23:00,2020-05-16 14:44:00
1240,1240,https://www.nairaland.com/5861701/bundesliga-restarts-dortmund-vs-schalke,Bundesliga Restarts Today! With Dortmund Vs Schalke 04,Sports,iampeterben,2020-05-16 15:22:00,2020-05-16 13:06:00
